,Temperature,ReactionCoordinate,Repeat,SampleSteps,ThermSteps,ThermWindow,MinEnergy,preTemperature,FreeEnergyGradient,FreeEnergyGradientVariance,avePsi,dXTangent,postTemperature,MaxJump,Valid
134,100.0,0.5,2,100,50,50,-2828.1089485993734,42.38168916314025,0.022738190472172855,0.0,-0.011422651262855753,-0.011422651262855753,82.31060225172229,0.0004885314530304126,True
135,100.0,0.5,2,100,50,50,-2828.1089485993734,42.33595044726108,0.08488589991629562,8.673617379884035e-19,-0.04264288458064203,-0.04264288458064203,80.4666320861854,0.0004873662271566807,True
136,100.0,0.6000000000000001,1,100,50,50,-2828.119987698242,43.64127994675408,-0.29092495532940144,1.3877787807814457e-17,0.1453872303451512,0.1453872303451512,82.62736643882292,0.0017343132053131295,True
137,100.0,0.6000000000000001,1,100,50,50,-2828.119987698242,43.6027986963814,-0.32746469563523456,2.7755575615628914e-17,0.16364764954700742,0.16364764954700742,83.22449492566513,0.0017457023159441229,True
138,100.0,0.6000000000000001,1,100,50,50,-2828.119987698242,42.3934068056009,-0.3891300627925552,0.0,0.19446438346750802,0.19446438346750802,82.32873376603636,0.0017346593092625517,True
139,100.0,0.6000000000000001,1,100,50,50,-2828.119987698242,42.33867065608537,-0.3683654145626094,0.0,0.18408743009881204,0.18408743009881204,80.51591355182904,0.0017466916093405256,True
140,100.0,0.6000000000000001,2,100,50,50,-2828.119987698242,43.64127498640655,-0.29092474714300326,0.0,0.1453871263057992,0.1453871263057992,82.62736647280079,0.0017343133981948876,True
141,100.0,0.6000000000000001,2,100,50,50,-2828.119987698242,43.6028218956389,-0.3274637441224909,1.3877787807814457e-17,0.16364717403674298,0.16364717403674298,83.22449654122028,0.0017457027900952232,True
142,100.0,0.6000000000000001,2,100,50,50,-2828.119987698242,42.393409498672284,-0.3891303072768632,0.0,0.19446450564642653,0.19446450564642653,82.32873624219829,0.0017346601142482247,True
143,100.0,0.6000000000000001,2,100,50,50,-2828.119987698242,42.33873862419331,-0.3683616177274174,0.0,0.18408553266326197,0.18408553266326197,80.51590282118757,0.0017466854387364634,True
144,100.0,0.7000000000000001,1,100,50,50,-2828.1726414495943,43.651330804502415,-0.6945903256885488,0.0,0.3414152175472446,0.3414152175472446,82.63454799788198,0.00467563676050241,True
145,100.0,0.7000000000000001,1,100,50,50,-2828.1726414495943,43.61331987425437,-0.7483117041829764,0.0,0.36782113690327806,0.36782113690327806,83.25394160357631,0.0046715137514076665,True
146,100.0,0.7000000000000001,1,100,50,50,-2828.1726414495943,42.405971538409084,-0.7581809486491478,0.0,0.37267221259757977,0.37267221259757977,82.35428580031721,0.004676494323929603,True
147,100.0,0.7000000000000001,1,100,50,50,-2828.1726414495943,42.34858377060908,-0.7630226755059814,0.0,0.3750520891478204,0.3750520891478204,80.54076534467875,0.004682686480743665,True
148,100.0,0.7000000000000001,2,100,50,50,-2828.1726414495943,43.65131378725928,-0.6945904165247848,0.0,0.34141526219640267,0.34141526219640267,82.63454681689817,0.004675637495993331,True
149,100.0,0.7000000000000001,2,100,50,50,-2828.1726414495943,43.613325641137386,-0.7483112151119815,-1.1102230246251565e-16,0.36782089650793426,0.36782089650793426,83.25394259063194,0.00467151377324537,True
150,100.0,0.7000000000000001,2,100,50,50,-2828.1726414495943,42.40597264279781,-0.758180996657824,0.0,0.372672236195508,0.372672236195508,82.35428589033968,0.004676494208192177,True
151,100.0,0.7000000000000001,2,100,50,50,-2828.1726414495943,42.34851548439614,-0.7630260801628648,-1.1102230246251565e-16,0.37505376265467405,0.37505376265467405,80.54077923699907,0.0046826690031165985,True
152,100.0,0.8,1,100,50,50,-2828.256267960101,43.65646330449341,-0.8580270376457576,-1.1102230246251565e-16,0.4080686653134805,0.4080686653134805,82.65159703827351,0.005883153516547731,True
153,100.0,0.8,1,100,50,50,-2828.256267960101,43.64507373805984,-0.9359349296798888,-1.1102230246251565e-16,0.4451208421387988,0.4451208421387988,83.31153038849709,0.005895663122941046,True
154,100.0,0.8,1,100,50,50,-2828.256267960101,42.41121389828635,-0.8664469205585271,-2.220446049250313e-16,0.4120730733700576,0.4120730733700576,82.36756092653164,0.005883398286754533,True
155,100.0,0.8,1,100,50,50,-2828.256267960101,42.34229871852058,-0.9199694472511029,0.0,0.4375278260449514,0.4375278260449514,80.54596240258672,0.005892952386824596,True
156,100.0,0.8,2,100,50,50,-2828.256267960101,43.65650615386358,-0.858026434051103,0.0,0.40806837825018966,0.40806837825018966,82.65160326413871,0.005883151160712309,True
157,100.0,0.8,2,100,50,50,-2828.256267960101,43.6450868450165,-0.9359345279597487,0.0,0.44512065108491106,0.44512065108491106,83.31152822109529,0.005895663810344752,True
158,100.0,0.8,2,100,50,50,-2828.256267960101,42.41120491822049,-0.8664468033266496,0.0,0.4120730176158055,0.4120730176158055,82.36755610330717,0.005883398424466459,True
159,100.0,0.8,2,100,50,50,-2828.256267960101,42.34242879217135,-0.9199679931359063,0.0,0.43752713448300584,0.43752713448300584,80.54593531603007,0.005892942400886341,True
160,100.0,0.9,1,100,50,50,-2828.3380812109103,43.674240367902556,-0.66294933560695,5.551115123125783e-17,0.3024625264901084,0.3024625264901084,82.66114406131094,0.009133703261884044,True
161,100.0,0.9,1,100,50,50,-2828.3380812109103,43.65115424446239,-0.6730300973786139,5.551115123125783e-17,0.30706175076055864,0.30706175076055864,83.33568128336213,0.009138094112511375,True
162,100.0,0.9,1,100,50,50,-2828.3380812109103,42.40328331836748,-0.5996669149194668,-5.551115123125783e-17,0.27359069599642166,0.27359069599642166,82.34289824886913,0.009133019712641868,True
163,100.0,0.9,1,100,50,50,-2828.3380812109103,42.333012434275545,-0.7348626816910997,0.0,0.3352721111396739,0.3352721111396739,80.55858313630166,0.00914166817374332,True
164,100.0,0.9,2,100,50,50,-2828.3380812109103,43.674256824862226,-0.6629498830612415,5.551115123125783e-17,0.3024627762594335,0.3024627762594335,82.66114655006415,0.00913370229459503,True
165,100.0,0.9,2,100,50,50,-2828.3380812109103,43.65114493151275,-0.6730285229886546,5.551115123125783e-17,0.30706103246439453,0.30706103246439453,83.33568457881914,0.009138094135806265,True
166,100.0,0.9,2,100,50,50,-2828.3380812109103,42.40328494503783,-0.5996670395597854,0.0,0.2735907528620427,0.2735907528620427,82.34289747787521,0.00913301948183488,True
167,100.0,0.9,2,100,50,50,-2828.3380812109103,42.333025175700506,-0.7348685875821961,1.1102230246251565e-16,0.3352748056302575,0.3352748056302575,80.5585980278053,0.00914166758136796,True
168,100.0,1.0,1,100,50,50,-2828.3785162465333,43.69663485228129,-0.12353050253789756,0.0,0.04633120396202012,0.04633120396202012,82.70181969254263,9.24069256913739e-06,True
169,100.0,1.0,1,100,50,50,-2828.3785162465333,43.661244463852675,-0.1173528478363873,-1.734723475976807e-18,0.04401422010700183,0.04401422010700183,83.34890512883256,6.66025608002809e-06,True
170,100.0,1.0,1,100,50,50,-2828.3785162465333,42.38927297908296,-0.03501634900563225,2.168404344971009e-19,0.013133190381764312,0.013133190381764312,82.31982343033326,6.058932589572132e-06,True
171,100.0,1.0,1,100,50,50,-2828.3785162465333,42.31364697041432,-0.12647637422590366,-3.469446951953614e-18,0.047436079107987236,0.047436079107987236,80.59048576635098,9.101763847074998e-06,True
172,100.0,1.0,2,100,50,50,-2828.3785162465333,43.69671451977991,-0.1235300064108857,0.0,0.046331017885210705,0.046331017885210705,82.70182177922963,9.25704555710297e-06,True
173,100.0,1.0,2,100,50,50,-2828.3785162465333,43.66125437853218,-0.1173556187622506,0.0,0.04401525936717401,0.04401525936717401,83.34890291408077,6.66203640216827e-06,True
174,100.0,1.0,2,100,50,50,-2828.3785162465333,42.38928785836879,-0.03501618299759777,2.168404344971009e-19,0.013133128118987534,0.013133128118987534,82.31983095326736,6.058978093735759e-06,True
175,100.0,1.0,2,100,50,50,-2828.3785162465333,42.313639477986754,-0.12649892526354725,3.469446951953614e-18,0.047444537073454515,0.047444537073454515,80.59048490492766,9.101902565567936e-06,True
