,Temperature,ReactionCoordinate,SampleSteps,ThermSteps,ThermWindow,MinEnergy,preTemperature,FreeEnergyGradient,FreeEnergyGradientVariance,avePsi,dXTangent,PathEnergy,postTemperature,MaxJump,Valid,Repeat
104,300.0,0.5,2000,1000,100,-481.6025819057525,304.4567797514906,28.04458100717931,7.827551711652026e-29,1.0,8.752463517479661e-15,-481.60064944286603,294.4899542977092,2.456147633013759e-06,True,1
105,300.0,0.5,2000,1000,100,-481.6025819057525,279.9865920661005,28.063970551982973,7.034264081412566e-29,1.0,1.4857053873291555e-14,-481.60064944286603,297.98849829504434,2.9714948186629463e-06,True,1
106,300.0,0.5,2000,1000,100,-481.6025819057525,301.8177165574272,28.127880786284432,7.347937467896474e-29,1.0,8.172182196476826e-15,-481.60064944286603,295.76698578698466,1.9431714207434353e-06,True,1
107,300.0,0.5,2000,1000,100,-481.6025819057525,298.1146157535107,28.118214745445172,7.856230521908008e-29,1.0,1.6552532322687754e-14,-481.60064944286603,292.4307696732335,2.215656814219367e-06,True,1
108,300.0,0.5,2000,1000,100,-481.6025819057525,294.28129943362154,28.069560325058468,9.902374584013683e-29,1.0,4.040839094238275e-15,-481.60064944286603,296.5849248462023,1.7318031604589086e-06,True,1
109,300.0,0.5,2000,1000,100,-481.6025819057525,296.6673636310138,28.005458270677636,8.701193371476047e-29,1.0,9.682118830967897e-15,-481.60064944286603,301.9310361090376,2.4888475550777034e-06,True,1
110,300.0,0.5,2000,1000,100,-481.6025819057525,304.9842283792049,28.006173911927604,9.102299128159886e-29,1.0,5.1328396210458435e-15,-481.60064944286603,292.082498519574,3.4282557921320397e-06,True,1
111,300.0,0.5,2000,1000,100,-481.6025819057525,288.9187784171269,28.12935062991158,7.921033464145483e-29,1.0,4.574793701131185e-15,-481.60064944286603,287.0062396577794,3.125433119981003e-06,True,1
112,300.0,0.625,2000,1000,100,-476.84144818143454,336.3310612751923,47.932054334386144,2.374088695387982e-30,1.0000000000000002,1.8633468430329956e-14,-476.8476085962866,299.85905790279577,1.9492942836151427e-06,True,1
113,300.0,0.625,2000,1000,100,-476.84144818143454,291.22373812948683,47.92710763929001,1.5536894896971298e-30,0.9999999999999999,7.516143046762456e-15,-476.8476085962866,307.088655525299,2.0415352821774917e-06,True,1
114,300.0,0.625,2000,1000,100,-476.84144818143454,328.1252601722214,47.85993965008591,1.6587359914515654e-30,0.9999999999999998,4.894793529592715e-15,-476.8476085962866,304.99204333477724,3.1854893628563215e-06,True,1
115,300.0,0.625,2000,1000,100,-476.84144818143454,322.79281415934804,47.93142255267184,1.6100720954619156e-30,0.9999999999999999,3.2970487230979495e-15,-476.8476085962866,308.56809590362224,2.3615752348470297e-06,True,1
116,300.0,0.625,2000,1000,100,-476.84144818143454,285.8276516419848,47.954019317157396,1.2739187718071025e-30,0.9999999999999998,8.282202575901224e-15,-476.8476085962866,295.3930971856949,1.1261393229469333e-06,True,1
117,300.0,0.625,2000,1000,100,-476.84144818143454,285.26047752184684,47.974665737990165,1.2680565418750067e-30,0.9999999999999999,4.018129675398642e-15,-476.8476085962866,291.89804993847275,3.006232520307907e-06,True,1
118,300.0,0.625,2000,1000,100,-476.84144818143454,301.26721384260264,47.98179800480063,9.550305832375975e-31,1.0000000000000002,3.1677485760549915e-15,-476.8476085962866,294.73747060720257,1.7241202992578588e-06,True,1
119,300.0,0.625,2000,1000,100,-476.84144818143454,295.92858351735777,48.040943935826284,1.8891058409311473e-30,1.0000000000000002,2.029157790960179e-14,-476.8476085962866,289.9220003626344,2.9728644020062356e-06,True,1
120,300.0,0.75,2000,1000,100,-469.4945690234186,311.7339636230743,65.099287843,6.002954442308367e-29,1.0,1.3243088410499748e-14,-469.48521763295173,291.46513793832037,2.671825318549977e-06,True,1
121,300.0,0.75,2000,1000,100,-469.4945690234186,275.8787754679076,65.07819034482175,7.57458218951517e-29,1.0,1.7247511130381623e-14,-469.48521763295173,293.24809992573296,2.330552100352122e-06,True,1
122,300.0,0.75,2000,1000,100,-469.4945690234186,339.7863462000293,65.10454893328959,8.433296227174729e-29,0.9999999999999999,1.3788349495904514e-14,-469.48521763295173,291.77583508552397,3.660762532816997e-06,True,1
123,300.0,0.75,2000,1000,100,-469.4945690234186,299.15194242589666,65.10583879121539,1.062093690551776e-28,1.0,2.8181111397707335e-14,-469.48521763295173,299.94172964392743,1.9734228422787595e-06,True,1
124,300.0,0.75,2000,1000,100,-469.4945690234186,276.72124645619965,64.91639468059245,6.618763266867044e-29,1.0,4.730598056236874e-14,-469.48521763295173,303.9848578114716,2.622761869908743e-06,True,1
125,300.0,0.75,2000,1000,100,-469.4945690234186,286.9778547690498,65.07192191440774,8.214079217014432e-29,1.0,2.760057813228229e-14,-469.48521763295173,297.6677517790505,2.579532056918837e-06,True,1
126,300.0,0.75,2000,1000,100,-469.4945690234186,323.49918498982015,65.01084383810125,9.484097025268583e-29,1.0,5.321537550111068e-15,-469.48521763295173,299.024809165873,2.3892776893110364e-06,True,1
127,300.0,0.75,2000,1000,100,-469.4945690234186,277.42600359731694,64.9952649883525,1.024638130739219e-28,1.0,6.980844555122409e-15,-469.48521763295173,298.1452163325697,2.0179540637847183e-06,True,1
128,300.0,0.875,2000,1000,100,-459.99435245418033,295.40345341323206,76.79381380675478,2.640371635782793e-29,1.0000000000000013,6.7335639608230886e-15,-459.9973597795039,288.5555458282103,7.729848476048207e-06,True,1
